accountNumber,customerID
12084710551,13075525556
12084797022,11118368544
12084250408,26096778030
12084046873,17085521682
12084082248,7046373834
12084189187,1028785597
12084844999,12058687396
12084448087,16087260589
12084711022,19046499540
12084194509,28035272953
12084434796,11058533398
12084961410,18126231965
12084339212,11066585687
12084718431,23115839351
12084468341,16086780097
12084037316,8048267584
12084538410,15115439726
12084846687,25025256896
12084214279,18065594699
12084370651,28087629040
12084315327,14049544499
12084606544,11017697230
12084728555,11019250085
12084198471,23059441700
12084665720,5085393155
12084860471,12018458091
12084895230,19068132860
12084339333,18028284361
12084371313,18075894747
12084429327,11105950481
12084240928,14067081488
12084114455,6039790697
12084258853,16126056408
12084018401,26079121559
12084703333,5068495699
12084533801,10128029619
12084267909,9049281640
12084657343,9028188232
12084881838,23129275149
12084534878,11088580504
12084417147,28095793030
12084378892,27088431539
12084185625,15075797722
12084809875,25119957172
12084841057,28096894265
12084284224,18058465850
12084636684,26109242066
12084287821,15037062642
12084380985,14079890614
12084490171,15075561153
12084790997,12057082294
12084716122,7097353206
12084807363,10047835475
12084189843,27048698743
12084030741,21025923056
12084518134,1027255839
12084705999,7088427617
12084097055,16045990527
12084050864,28095793030
12084935910,2126759566
12084587515,11099531269
12084569846,7077595760
12084059812,26119746014
12084108556,1017368345
12084130831,15075542030
12084281404,12058687396
12084992967,28065377218
12084470899,8109853033
12084171097,12108266072
12084745807,10078573282
12084349602,16125542654
12084880378,1117368651
12084084712,18115989439
12084988100,15059543978
12084828506,27048923734
12084913243,19038697889
12084228422,2117381831
12084762487,15056397483
12084805005,20038334539
12084149766,20106730287
12084950246,22108269000
12084183869,23086261841
12084265556,14086631082
12084290924,17057978089
12084814772,24055252238
12084621408,18036278132
12084714380,10058269976
12084606652,23027425226
12084042498,23058290519
12084024195,11105196677
12084724083,13097338054
12084691949,10025770313
12084932229,7127798432
12084944590,25025158346
12084218390,10079068679
12084169243,4117759751
12084132109,11087274031
12084826590,3045870911
12084978533,28096820229
12084316275,4096967633
12084043202,14085866510
12084503133,7016377692
12084471095,4095848107
12084446032,21126928304
12084929309,17017479220
12084649350,12019552490
12084163710,11055458435
12084158588,8069599417
12084859163,8048257886
12084934358,13109685970
12084403328,22079276367
12084122447,23089381338
12084175426,24087648053
12084783229,5099346907
12084336821,14076873078
12084682972,22036239304
12084558807,4079167234
12084914095,15058253145
12084667603,3015871077
12084369236,17059037285
12084363840,1015649822
12084492181,11099723370
12084975494,7056823187
12084309220,24038862578
12084710248,18117674617
12084378990,15067420181
12084700916,28085233838
12084547125,25058522879
12084075769,12125778404
12084765073,19098670188
12084081404,2026789358
12084517607,16018947249
12084013320,10036388927
12084265368,17015657046
12084444726,23079060400
12084066823,25068033142
12084798910,16047772349
12084679053,26016099682
12084110736,19125648396
12084146905,10116758374
12084125425,19017478118
12084869495,14056487623
12084695617,4086448948
12084124138,5087590988
12084423113,4118062853
12084957999,24119121071
12084280879,27026893813
12084483410,9048695919
12084109558,28126154211
12084863783,3065577684
12084934398,7038028784
12084551608,8107744084
12084765939,13126961622
12084587802,1065540074
12084820344,11028072175
12084453827,1078668823
12084849344,13039468930
12084577536,20019541552
12084018148,4057471256
12084699012,7129478019
12084134113,4087241466
12084331303,27087548204
12084679380,7038960395
12084333529,10056648178
12084704014,24039889785
12084807316,3029344112
12084734226,4105020722
12084790826,9096532644
12084984056,11129257256
12084681899,16056584149
12084211529,7018896667
12084868217,20109539172
12084565556,2077391270
12084488002,9086852318
12084155251,23047771450
12084728222,3076824414
12084326521,10117795242
12084339097,13028176030
12084139584,7109363729
12084525122,2037093819
12084098149,27036136793
12084079984,28018451803
12084980887,15097579062
12084508554,17026385000
12084308825,7036250203
12084211304,2015245654
12084930665,8075352873
12084669993,5119457852
12084693029,20056730728
12084216928,15037057658
12084192972,18047250670
12084842368,7045052764
12084361629,27078528307
12084672981,21047135245
12084445460,15056039770
12084757890,25096468775
12084861230,20049579137
12084295376,9047085160
12084861336,11107025963
12084213322,20109677367
12084619295,28105285866
12084911427,24035079450
12084507571,13019543461
12084432955,25086696235
12084636927,2017844439
12084413694,4039126747
12084327531,26046526165
12084718799,25025960661
12084058241,8018744965
12084393274,15105493982
12084981659,7085092312
12084390854,10079088026
12084444827,1046269146
12084150901,25088361182
12084063567,1127671577
12084572961,21126928304
12084327355,8047227203
12084836385,2027473907
12084249570,5077823484
12084702072,16056540124
12084719712,5039155831
12084675815,13099638572
12084685871,1115842817
12084173754,6017770651
12084877001,6088231482
12084344256,18017640318
12084467010,6066889629
12084197827,23048164480
12084190759,20028081960
12084868884,26116553438
12084722119,2106654775
12084979860,25108469675
12084124905,6037778659
12084413474,22096173882
12084532431,9035239918
12084142226,16127662153
12084510717,13076284736
12084129863,21065957139
12084215361,21079749866
12084364718,9065424418
12084296258,5047195588
12084247147,4048468893
12084725771,9117758047
12084200678,9025676845
12084082546,13076670861
12084036670,11065553394
12084349697,1068263544
12084766809,7076668636
12084070092,25117164064
12084757604,2037052968
12084503670,15037847711
12084495539,24126130356
12084378676,12097126373
12084593928,2077459846
12084321302,9087344432
12084984770,4108667912
12084257083,26038190268
12084948188,7095656842
12084907990,25099857802
12084405200,10019589585
12084073370,11099190317
12084545186,11077281913
12084335185,14089935682
12084444324,11039142417
12084930865,14066398081
12084108634,10115222391
12084814051,6079467810
12084569442,24069345397
12084789674,28118959382
12084640853,4016227687
12084259210,19069145035
12084295472,28127737038
12084356470,22098034406
12084470223,20096999881
12084577311,22116860550
12084129250,4129254177
12084999119,3095025011
12084393066,7107251592
12084152855,10115596399
12084777947,5116497422
12084875348,10047759947
12084060300,16068242374
12084686887,13029586953
12084155685,15048683038
12084539547,28019791597
12084648630,19119762047
12084188391,2076933820
12084339181,24127151170
12084342178,19058268109
12084549220,18017441130
12084901018,27036970657
12084280905,18117045334
12084048465,18036278132
12084832082,27099723646
12084988523,26117237612
12084800630,16038049429
12084493626,26016937264
12084197166,12128652846
12084648565,21045374438
12084338866,14025358333
12084519096,19087323873
12084037270,13077469393
12084850574,13128885077
12084148357,21118463190
12084173024,18065884793
12084611091,6125776015
12084632761,18077133162
12084610409,22129967077
12084868810,8099775000
12084647165,9027087831
12084683441,25098520183
12084875073,15075542030
12084504696,11086845615
12084252830,20097557677
12084174158,5097191976
12084931332,1038185479
12084373829,11025161861
12084916370,17029497301
12084174589,10048268433
12084095268,20015324321
12084226181,13057566641
12084615614,15068362387
12084732009,20028081960
12084308053,8019060067
12084578196,18027545825
12084907432,28046577813
12084348288,22026157598
12084594683,13078531514
12084589485,2117381831
12084470383,2127427872
12084359346,15096447870
12084043897,5095293701
12084196429,22078529848
12084204318,14049267598
12084157244,4117254447
12084214088,11085662710
12084058386,27085793792
12084794936,23057536477
12084553964,4057528942
12084808454,21017247114
12084063826,2127427872
12084670077,9029344316
12084949695,14105249510
12084607540,2106465488
12084591447,4076955690
12084228450,19129439314
12084263218,19055383202
12084124854,12028153327
12084205197,16018439847
12084908161,27026190003
12084121767,12128036564
12084355808,14076751028
12084205050,27048648947
12084394924,13076296061
12084020475,15095488958
12084396847,26117676140
12084866969,8026572974
12084881242,11085274771
12084245124,4027051512
12084387861,28055798894
12084628142,9075821188
12084314730,8035790233
12084923883,22028623790
12084047020,26117680017
12084889138,6127865746
12084901419,20115074851
12084874219,2096358729
12084809414,5109592120
12084011730,15119889965
12084452736,28048771733
12084179715,21087972271
12084114824,20056945791
12084309461,20048738105
12084200621,19037757114
12084063554,9048750286
12084857857,13068075983
12084479016,8099021073
12084266535,17095366018
12084972243,23079442560
12084564762,15026749855
12084615260,18089773340
12084734533,21017438515
12084716827,26109892774
12084881640,1029690145
12084584450,16067351389
12084450651,26108698533
12084785131,11108188174
12084441673,5016989419
12084347802,21036959410
12084902081,24057122325
12084790337,22129967077
12084204847,1087468914
12084809013,4019852393
12084927508,24039787126
12084820057,11066744914
12084295139,23096647911
12084800574,18085522759
12084959264,18069934269
12084452577,14068885594
12084199681,11096035392
12084503502,14069551921
12084489956,16068634295
12084665576,2126681364
12084316947,1125647738
12084736728,4048442908
12084808868,16018947249
12084464222,21107159441
12084871512,23095086938
12084032889,19096799063
12084921539,10055571148
12084608907,24075651420
12084565823,25118333967
12084730188,7109634719
12084192072,2096355926
12084467862,7088724033
12084840674,4057528942
12084737884,23096667014
12084222350,19059874973
12084236592,22106658072
12084552167,13128835249
12084068540,19127836596
12084142573,23026328266
12084452277,21047721680
12084226344,27089429290
12084378033,23029281194
12084849957,26028998115
12084244689,1109373374
12084833170,19085074032
12084370741,11116425892
12084340281,19066395729
12084064380,25019887723
12084994091,2028160787
12084148368,9125929419
12084164597,25075878783
12084375318,15089398067
12084153741,9048784062
12084538214,9116842029
12084164290,13067787730
12084919783,26119367921
12084616652,3086726800
12084496851,28126591697
12084287207,11125061372
12084219862,14029246180
12084185164,13047125242
12084991900,7076668636
12084637670,24127650896
12084662340,26028998115
12084474538,26017727617
12084231719,28027124217
12084431295,8116544185
12084250234,21076269644
12084966394,19037757114
12084395221,1046967051
12084268321,12129161709
12084890440,15057287225
12084034325,19108572927
12084882937,5018756780
12084773180,28096820229
12084426249,23059441700
12084166678,14119482256
12084875307,9015627347
12084437290,9068172424
12084751127,21095851490
12084384617,13035880737
12084278362,24039889785
12084355495,26058866374
12084764447,18046651886
12084403132,22078341814
12084097054,13116525737
12084955488,20116433770
12084122992,13027733425
12084186044,8087643506
12084757870,28077945804
12084012768,10086490803
12084430972,27109720754
12084031122,18049276879
12084809040,19039192183
12084923900,21089239373
12084844071,4068066888
12084590987,18089324908
12084557577,18099867990
12084880686,18028982203
12084676903,12085128497
12084572672,22127425518
12084626887,2026789358
12084811395,13096755913
12084437301,21039451775
12084648457,9035798491
12084231974,6039942467
12084963332,15048777567
12084490758,1076752731
12084229436,27028575147
12084583201,2028251304
12084765013,3047144577
12084281586,6016957738
12084153332,2048645103
12084841345,27065552699
12084547999,17066066365
12084698187,2046378792
12084594500,5076520098
12084573823,8106554844
12084973031,21035852548
12084614938,24028357422
12084915232,5129895617
12084334553,1065789794
12084118009,10089929616
12084747646,9065078413
12084089152,8018744965
12084962380,25015390566
12084648675,5027181313
12084372237,8126037758
12084262096,14049697248
12084730011,23125881314
12084727660,3108663630
12084691130,11075284206
12084919738,8067248445
12084201482,24108295788
12084081839,17039368856
12084972072,3058875446
12084346431,12097327984
12084838889,19037246656
12084036417,21049545653
12084642044,24129190714
12084608785,23127571097
12084483705,25119182149
12084860464,7029258881
12084632289,21099522816
12084576486,12108558387
12084304051,21125831237
12084698867,7127725097
12084333653,22115330607
12084149917,5117421747
12084753091,5125027959
12084879877,9077830149
12084107434,28126154211
12084631748,14098796278
12084258633,1046193026
12084752052,2116460028
12084693050,18095538747
12084621014,26129182050
12084656385,2096331979
12084750301,8029422266
12084106260,17116367758
12084552696,12095428293
12084383557,10129473086
12084496022,19107578517
12084741080,6075175750
12084061806,10018454403
12084072630,3038144072
12084930502,25045428683
12084527117,12038023891
12084545782,26037178919
12084189562,17058689103
12084377415,4067459812
12084876928,8057882648
12084924706,6109128156
12084452751,27027454358
12084770061,18106682642
12084448709,9017730578
12084232073,2028567632
12084215779,27129590793
12084435845,16028394616
12084994779,17016236161
12084256340,1076646445
12084656666,14128329845
12084254818,21105381930
12084480576,21026082362
12084194835,17107531678
12084616571,12098632475
12084681534,26088233929
12084481456,11125061372
12084827894,1016841215
12084842323,5049542447
12084920113,26039676371
12084424434,25069553907
12084387117,16099285488
12084647687,27027049889
12084828088,26109481300
12084283404,21017272149
12084578071,13115099725
12084832620,20057928785
12084931573,12099824973
12084049461,7046936434
12084084882,3048030292
12084148747,10056639238
12084374300,17115874877
12084856270,11075284206
12084686231,15015166553
12084427211,5039886374
12084600192,18078230792
12084341609,20018433032
12084455574,7125720318
12084698467,21105397701
12084544656,7085092312
12084286289,9066763009
12084747231,5057293736
12084913181,8049669472
12084410861,3028827672
12084261889,2029985023
12084374222,5117598678
12084134254,15097579062
12084400102,14115435690
12084438306,27079197102
12084189980,9098463536
12084521074,11106372797
12084329446,26057882129
12084266799,1116079003
12084639709,23116976289
12084825910,12017176836
12084248314,6029480939
12084907906,9076985353
12084437465,27048726867
12084762826,21068349052
12084522944,13048255902
12084804637,6068458027
12084356449,26058153606
12084694084,1096654257
12084264216,20046642792
12084889684,28058694572
12084401054,12065877277
12084367132,17129954119
12084986354,24058555575
12084932934,8015654468
12084046734,1107757263
12084412966,21036959410
12084541463,9039335767
12084869226,21079653063
12084245339,9025275084
12084747519,25025256896
12084924849,20016257184
12084482810,12099893074
12084051353,4097939543
12084892434,2059553888
12084414271,15018769418
12084117723,15029655639
12084876944,13099323973
12084207472,23039380353
12084650700,8056549753
12084634147,5099346907
12084634806,25015059030
12084111249,7109634719
12084241230,7086371732
12084735002,27115998583
12084726607,9059654012
12084196166,22117831398
12084758311,5089194723
12084944452,27115672299
12084546149,5115428429
12084619241,3058858054
12084995885,17056554671
12084874522,18029938997
12084440583,9058130495
12084283727,18106562505
12084098213,4077568029
12084163396,6127146508
12084415291,14089845578
12084596118,11119630203
12084939072,6036980239
12084716850,8107828560
12084916531,16046231845
12084993120,5067692332
12084671477,19088983006
12084722251,10115678993
12084208791,11086191385
12084886787,20015022029
12084383888,18097495291
12084935888,22069858670
12084845560,7117987868
12084131922,8077046023
12084352827,3076799360
12084523623,7109929892
12084239765,6026726923
12084777588,7116795761
12084617733,11125052883
12084578418,16096279237
12084349666,22127767688
12084852390,17099777661
12084756108,26046885669
12084133641,5128891354
12084781486,9105777436
12084300368,26025141544
12084368882,16119987178
12084279115,21016438052
12084880182,27119956305
12084356891,14126782797
12084673740,14065884064
12084469740,14118767312
12084711589,1096563555
12084647022,2075657321
12084339533,12096550382
12084583935,12065483123
12084870168,21065957139
12084693725,19095498210
12084603051,23095783174
12084347909,28087096630
12084570107,13017058365
12084776078,16087624816
12084875732,28096425409
12084195652,12095278545
12084709444,28087629040
12084407788,5097031244
12084613435,20038327559
12084385321,5036642923
12084646991,20076528275
12084715570,24118843832
12084420443,6046658884
12084088519,27018577742
12084819595,9078599894
12084713863,8079986167
12084493356,11095598188
12084106351,12066734790
12084088042,18087440868
12084554376,28076632007
12084938628,22059375821
12084297654,7106460587
12084410538,23127038086
12084144595,14016724917
12084168744,27066461215
12084518584,26028055354
12084141753,25107046507
12084465686,8038345981
12084312691,26089561057
12084900736,12015681634
12084607140,4078559919
12084121984,21066390729
12084863724,13056186002
12084724286,23109389743
12084239960,13097097455
12084826986,16088134827
12084842994,21105469419
12084998296,13127498208
12084934391,19076866931
12084749293,15106985604
12084824946,16117070471
12084226339,19128072643
12084253921,18065461520
12084294872,23107682666
12084798572,21046597990
12084483531,11127952890
12084709078,19036061282
12084277246,19116137043
12084789917,6057989986
12084160978,8069599417
12084691306,10049949747
12084553811,8098228833
12084852970,23099990684
12084214853,17097645078
12084329949,23095271276
12084575487,11106545532
12084403297,18076956573
12084436235,7046373834
12084890958,5026753563
12084341780,6065767075
12084440041,11105677750
12084955907,20107865681
12084209570,26108124338
12084571377,21076684351
12084509519,14117973974
12084778791,8035548646
12084207820,25029250654
12084320747,17116375949
12084553623,8118570828
12084097133,17098399705
12084471820,4078525281
12084715380,26067557227
12084197790,25115554681
12084639699,25049136504
12084803188,10019654803
12084092546,18015664758
12084641105,27065961361
12084442418,20015181866
12084915178,11026067964
12084411031,1079268088
12084920113,4129838266
12084255680,23089289375
12084814657,16117760715
12084443395,7088724033
12084489413,11048479768
12084514440,17068064725
12084615504,25015169952
12084078752,21069426627
12084094474,9117956888
12084159065,12066087217
12084870688,3085471834
12084294761,15025088557
12084959927,21017568043
12084475737,2057269829
12084495612,6079467810
12084865774,26097829987
12084722217,24019291451
12084523223,3016323738
12084061721,28098021177
12084728936,25069448986
12084535345,16068291905
12084871575,13116185103
12084535935,21029659318
12084494452,18127024399
12084992927,16078676693
12084433960,23109080067
12084912862,21117862238
12084048134,8069599417
12084548272,3057774650
12084842487,28096027013
12084271338,11095598188
12084773164,3096977631
12084833671,11046720368
12084217559,21017247114
12084625767,23017289127
12084350026,14129491006
12084916090,6096247129
12084843412,27107086569
12084729496,10018258210
12084700904,7018896667
12084456767,12018458091
12084080943,9068172424
12084363730,6036073515
12084233844,1057070991
12084704904,18029785197
12084129310,20108758327
12084333221,8049669472
12084668050,11115278431
12084286787,18086439724
12084196304,23065643724
12084024425,22027256878
12084456412,6106048238
12084537372,14088140638
12084646354,5115553440
12084498532,21067745288
12084391859,16015428381
12084501838,19129920803
12084313548,17027368357
12084369487,17075280484
12084659501,25117169273
12084888656,11127678828
12084723740,3069653249
12084699121,26106862411
12084061265,9105430764
12084231109,28128129881
12084365343,1046448987
12084520304,16058155774
12084044301,17069020606
12084786544,22067891003
12084045451,15127599068
12084725798,12097299090
12084434739,1098435380
12084526672,24108065111
12084814726,6045140741
12084838105,9015945417
12084387519,26096246300
12084030241,26029562552
12084328708,15079128291
12084374468,14019124332
12084246594,10107868476
12084207756,4117299129
12084215512,18035761507
12084013881,3059237736
12084139501,10039251919
12084024969,22019893671
12084044250,10119457716
12084153098,1069321796
12084868209,5068292071
12084744252,16065794562
12084693286,5087943778
12084495035,24079247473
12084956089,8099640063
12084107501,3038144072
12084638401,12129526089
12084384965,28035952890
12084359647,14115665927
12084659593,28096632514
12084229450,7057978883
12084431014,21079648777
12084314303,2029985023
12084413103,14019785840
12084488503,8059979033
12084176818,24037289354
12084814743,3077450393
12084951653,15109376347
12084996150,8119185713
12084588513,13087524114
12084922475,9047399899
12084197822,19076929673
12084212015,1025434604
12084906676,27057576906
12084781839,17105942706
12084593217,6115728755
12084279592,18109251376
12084477322,18105863621
12084760934,19099397775
12084273276,26016953092
12084741606,5025468787
12084525889,3028434670
12084656053,14039122469
12084262193,1095962823
12084984213,15105792153
12084919260,26119367921
12084222801,16058522362
12084112278,5046898468
12084094598,1079395487
12084138259,20019931971
12084060974,8126146110
12084333666,5029728699
12084528813,11099190317
12084416337,28095793030
12084296410,6126090846
12084237704,13116352937
12084025136,12047592262
12084891933,8017797352
12084444042,27126479192
12084665488,7078441318
12084846919,12116973815
12084302289,9117758047
12084763115,21018577631
12084970679,16037446753
12084061983,11056775277
12084889446,23048142850
12084946541,2075471089
12084317257,2125797248
12084887619,27068121091
12084697638,5108837253
12084719683,8036989095
12084760051,13027620037
